ARDEL	ARCO	ARCUSN	ARNAME	ARADR1	ARADR2	ARADR3	ARADR4	ARZIP5	ARZIP9	ARZP14	ARTOTD	ARCURD	AR0110	AR1120	AR2130	AROV30	ARPYMT	ARPDAT	ARPREP	ARMTDS	ARYTDS	ARSTMT	ARFINA	ARPBAL	ARFINC	ARMCPD	ARYCPD	ARCLMT	ARAREA	ARTELE	ARSLSN	ARTERM	ARSTAX	ARLSTN	ARGRUP	ARMILS	ARHIBL	ARHIDT	ARINTR	ARSTAT	AREFT	ARGCO	ARGCUS	ARPDA8	ARHID8	ARCUCL	AREDI	ARCLPB	ARWIRE	ARFEIN	ARPMCL	ARPRMV	ARF001
A	10	2411	KENNEDY OIL COMPANY, INC.     	1203 COURTESY ROAD            	HIGH POINT, NC  27260         	                              	                              	27260	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-3334.59	43020	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	150000	336	8855184	5	3	    	KENNEDY OI	D 	0	0.00	0	0	NC	N	10	2411	20200430	0	B	 	Y	 	0	   	 	                                         
A	10	2413	TOM KENDALL OIL               	203-6685 TOM KEN ROAD         	MISSISSAUGUA, ONT  15T 2C5    	CANADA                        	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	10948.16	122198	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	905	5651971	35	14	    	TOM       	D 	0	0.00	0	0	XX	N	10	2413	19981221	0	B	 	 	 	0	   	 	                                         
A	10	2415	KEN'S OIL SERVICE             	P.O. BOX 423                  	FORREST, IL  61741            	                              	                              	61741	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	40468.25	111314	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	40000	800	6826800	14	14	    	KEN       	D 	0	0.00	0	0	IL	Y	10	2415	20141113	0	U	 	 	N	0	   	 	                                         
A	10	2417	KEN RACING SHOP               	NO 69, JALAN PJS 11/7         	BANDAR SUNWAY 46150           	SELANGOR, MALAYSIA            	                              	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-13973.56	21715	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	8	9	    	KEN RACING	BP	0	0.00	0	0	XX	N	10	2417	20150217	0	E	 	 	 	0	   	 	                                         
A	10	2420	KENDALL MOTOR OIL             	2 BRADPENN ROAD               	TORONTO, ONTARIO M8Z 5S9      	CANADA                        	                              	31514	1000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-193.70	71801	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	416	2526326	11	14	    	KENDALL MO	  	0	0.00	0	0	XX	N	10	2420	20010718	0	I	 	 	 	0	   	 	                                         
A	10	2422	KEPHART TRUCKING COMPANY      	P.O. BOX 386                  	BIEGLER, PA  16825            	                              	                              	16825	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	20889.60	100107	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	3424243	18	1	    	KEPHART   	CD	0	0.00	0	0	PA	N	10	2422	20071001	0	F	 	 	 	0	   	 	                                         
A	10	2425	KERR-MCGEE OIL & GAS CORP.    	16666 NORTHCHASE              	HOUSTON, TX  77060            	                              	                              	77060	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	281	6186531	18	3	    	KERR-MCGEE	CD	0	0.00	0	0	TX	N	10	2425	20000000	0	U	 	 	 	0	   	 	                                         
A	10	2430	KEN-WIL OIL CO., INC.         	C/O MEGA LUBE, INC            	330 SCARLET BLVD.             	OLDSMAR, FL 34677             	                              	34677	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2008.32	123102	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	813	8556664	1	14	    	KEN       	  	0	0.00	0	0	NC	N	10	2430	20021231	0	U	 	 	 	0	   	 	                                         
A	10	2435	KEYSPAN ENERGY                	250 OLD COUNTRY ROAD          	MINEOLA, NY 11501             	                              	                              	11801	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2342.45	93003	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	631	3916193	34	14	    	KEYSPAN   	  	0	0.00	0	0	NY	N	10	2435	20030930	0	G	 	 	 	0	   	 	                                         
A	10	2436	KEYSTONE SHORTWAY 76 INC.     	21251 ROUTE 322               	STRATTANVILLE, PA  16258      	                              	                              	16258	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	3793276	18	10	    	KEYSTONE S	CD	0	0.00	0	0	PA	N	10	2436	20000000	0	I	 	 	 	0	   	 	                                         
A	10	2437	KEYSTONE POWDERED METAL CO.   	251 STATE STREET              	SAINT MARYS, PA  15857        	                              	                              	15857	    	00000	522.50	522.50	0.00	0.00	0.00	0.00	522.50	102524	0.00	522.50	1045.00	Y	0.00	0.00	N	0.00	522.50	5000	814	3685320	27	3	    	KEYS      	  	0	522.50	241002	0	PA	N	10	2437	20241025	20241002	I	 	 	 	0	   	 	                                         
A	10	2438	KINDER MORGAN                 	702 WASHINGTON AVE            	P.O. BOX 253                  	DRAVOSBURG, PA 15034          	                              	15034	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	8770.30	81606	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	412	4664100	28	3	    	KIND      	CD	0	0.00	0	0	PA	N	10	2438	20060816	0	F	 	 	 	0	   	 	                                         
A	10	2440	KIRBY INLAND MARINE           	1775 ST. JAMES PLACE  #200    	HOUSTON, TX  77056            	                              	                              	77056	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	7553.13	61799	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	9	14	    	KIRBYINLAN	  	0	0.00	0	0	TX	N	10	2440	19990617	0	I	 	 	 	0	   	 	                                         
A	10	2445	KINETICS CHEMICALS SDN.BHD    	NO.17 JALAN TIB 1/2           	TAMIN INDUSTRY, BOLTON        	68100 BATU CAVES, SELANGOR    	MALAYSIA                      	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-506.00	33109	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	18	9	    	KINETICS  	CD	0	0.00	0	0	XX	N	10	2445	20090331	0	I	N	 	 	0	   	 	                                         
A	10	2450	KIMBRO OIL COMPANY            	P.O. BOX 23089                	NASHVILLE, TN  37202          	                              	                              	37202	    	00000	5889.84	5889.84	0.00	0.00	0.00	0.00	47817.00	103124	0.00	5889.84	53706.84	Y	0.00	0.00	N	0.00	47817.00	250000	615	3207484	5	3	    	KIMBRO OIL	D 	0	47817.00	241002	0	TN	Y	10	2450	20241031	20241002	B	 	 	 	620932686	   	 	                                         
A	10	2455	THE KIESEL COMPANY            	4801 FYLER AVENUE             	ST. LOUIS, MO  63116          	                              	                              	63116	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	17481.27	83010	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	350000	314	3515500	18	1	    	KIESEL    	CD	0	0.00	0	0	MO	Y	10	2455	20100830	0	F	 	 	 	0	   	 	                                         
A	10	2460	KING INDUSTRIES               	SCIENCE ROAD, P.O. BOX 588    	NORWALK, CT  06852            	                              	                              	06852	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	9739.21	22609	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	203	8665551	26	3	    	KING INDUS	CD	0	0.00	0	0	CT	N	10	2460	20090226	0	I	 	 	 	0	   	 	                                         
A	10	2462	KINGSVIEW ENTERPRISES, INC.   	P.O. BOX 2                    	LAKEWOOD, NY  14750           	                              	                              	14750	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	27754.06	91514	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	716	7630069	18	1	    	KINGS     	CD	0	0.00	0	0	NY	Y	10	2462	20140915	0	F	 	 	 	161225941	   	 	                                         
A	10	2480	CEI - DOUGLASSVILLE           	447 OLD SWEDE ROAD            	DOUGLASSVILLE, PA 19518-1239  	                              	                              	19518	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	6670.60	120215	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	610	3859500	26	3	    	CEI       	  	0	0.00	0	0	PA	N	10	2480	20151202	0	I	 	 	 	0	   	 	                                         
A	10	2483	BERT KLAPEC, INC.             	P.O. BOX 961                  	OIL CITY, PA  16301           	                              	                              	16301	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	2655.53	111312	0.00	0.00	0.00	 	0.00	0.00	 	0.00	0.00	50000	814	6774448	18	1	    	KLAPEC    	CD	0	0.00	0	0	PA	N	10	2483	20121113	0	F	 	 	 	251096715	   	 	                                         
A	10	2485	KLASEN MCQUISTON ENERGY CORP. 	2988 OLD HIGHWAY 322          	COCHRANTON, PA 16314          	                              	                              	16314	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	33384.58	103114	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	50000	814	4257498	18	14	    	KLASEN    	CD	0	0.00	0	0	PA	N	10	2485	20141031	0	F	 	 	 	251195250	   	 	                                         
A	10	2487	KLUBER LUBRICATION N.A., L.P. 	32 INDUSTRIAL DRIVE           	LONDONDERRY, NH  03053        	***DO NOT USE***              	                              	03053	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-145.00	90418	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	603	6474104	4	3	    	KLUBER    	CD	0	0.00	0	0	NH	N	10	2487	20180904	0	I	 	 	 	0	   	 	                                         
A	10	2488	KLUBER LUBRICACION MEXICANA SA	AV. LA MONTANA NO.109, PARQUE 	INDUSTRIAL QUERETARO, C.P.    	76220,SANTA ROSA JAUREGUI,QRO.	MEXICO                        	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	17340.00	91208	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	4	3	    	KLUBER MEX	CD	0	0.00	0	0	XX	N	10	2487	20080912	0	E	 	 	 	0	   	 	                                         
A	10	2489	KLUBER LUBRICATION INDIA P.L. 	3RD FL.,SILVER JUBILEE BLOCK, 	3RD CROSS, MISSION ROAD       	BANGALORE - 560027  KARNATAKA 	INDIA                         	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-250.39	42516	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	4	9	    	KLUBER    	CD	0	0.00	0	0	XX	N	10	2489	20160425	0	E	 	N	 	0	   	 	                                         
A	10	2490	KNAPP ENERGY, INC.            	P.O. BOX 50907                	KALAMAZOO, MI  49005          	                              	                              	49005	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	2002.98	52616	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	125000	0	3885034	5	14	    	KNAPP ENER	D 	0	0.00	0	0	MI	Y	10	2490	20160526	0	B	 	 	 	0	   	 	                                         
A	10	2495	K. PESSIRIDES & CO. LUBRICANTS	60 SIFNOU STR.                	K. PATISSIA 104 46            	ATHENS, GREECE                	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-5040.05	101909	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	8	9	    	PESSIRIDES	BP	0	0.00	0	0	XX	N	10	2495	20091019	0	E	 	 	 	0	   	 	                                         
A	10	2497	KORECT AUTOMOTIVE             	DIV. BAROUH EATON ALLEN CORP. 	67 KENT AVENUE                	BROOKLYN, NY  11211           	                              	11211	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	30141.20	31406	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	718	7822601	34	3	    	KORECT    	WD	0	0.00	0	0	NY	N	10	2497	20060314	0	G	 	 	 	0	   	 	                                         
A	10	2498	KUSA CHEMICALS PVT LTD        	101, VARUN APARTMENT          	DATTATRAYA ROAD               	SANTACRUZ (WEST)              	MUMBAI 400054  INDIA          	00000	000 	00000	0.00	0.00	0.00	0.00	0.00	0.00	-5663.86	91213	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	222	6875002	8	9	    	KUSA      	CD	0	0.00	0	0	XX	N	10	2498	20130912	0	I	 	 	 	0	   	 	                                         
A	10	2499	KORE MART LTD.                	PO BOX 175                    	7 HILL DRIVE                  	HAMBURG, PA  19526            	                              	19526	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	54674.52	61824	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	640	5625900	59	3	    	KORE      	CD	0	0.00	0	0	PA	N	10	2499	20240618	0	I	 	 	 	0	   	 	                                         
A	10	2500	KOCH MATERIALS COMPANY        	*DO NOT USE AFTER 6/1/05*     	P.O. BOX 2338                 	WICHITA, KS 67201             	                              	67201	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	12445.10	22806	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	316	8285777	29	14	    	KOCH REFIN	CD	0	0.00	0	0	KS	N	10	2500	20060228	0	I	 	 	 	0	   	 	                                         
A	10	2502	KRAMER RIDGE COMPANY          	116 W. HARRIS ST.             	APPLETON, WI  54911           	                              	                              	54911	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	920	7393131	14	14	    	KRAMERRIDG	  	0	0.00	0	0	WI	N	10	2502	20000000	0	I	 	 	 	0	   	 	                                         
A	10	2503	KROMME INTERNATIONAL, LLC     	105 TROUTBECK COURT           	LUTHERVILLE, MD  21093        	                              	                              	21093	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-845.35	20519	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	443	7424672	47	9	    	KROMME INT	CD	0	0.00	0	0	TX	N	10	2503	20190205	0	I	 	 	 	0	   	 	                                         
A	10	2504	CANADIAN KROWN DEALERS, INC.  	35 MAGNUM DRIVE               	SCHOMBERG, ONTARIO  L0G 1T0   	CANADA                        	                              	L0G 1	T0  	00000	215459.27	215459.27	0.00	0.00	0.00	0.00	35605.36	120524	0.00	35999.17	502901.69	Y	0.00	358746.29	N	179286.19	509314.76	400000	905	9398750	57	3	    	KROWN     	CD	0	394745.46	241203	0	XX	N	10	2504	20241205	20241203	I	 	 	 	0	   	 	                                         
A	10	2505	LIAN HOE LEONG & BROTHERS PTE,	 LTD.                         	80 INTERNATIONAL ROAD         	SINGAPORE  629170             	                              	62917	0   	00000	0.00	0.00	0.00	0.00	0.00	0.00	25.04	20722	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	LIAN HOE L	CD	0	0.00	0	0	XX	N	10	2505	20220207	0	I	 	 	 	0	   	 	                                         
A	10	2507	LAKELAND SUPPLY CO.           	536 NIAGARA FALLS BLVD.       	BUFFALO, NY 14223             	    ***CASH ONLY***           	                              	14223	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-572.00	82912	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	716	8342776	5	9	    	LAKE      	D 	0	0.00	0	0	NY	N	10	2507	20120829	0	B	 	 	 	0	   	 	                                         
A	10	2508	LAMPLIGHT FARMS               	4900 N. LILLY RD.             	MENOMONEE FALL, WI  53051     	                              	                              	53051	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	85959.38	51914	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	1000000	262	7908604	29	3	    	LAMP      	CD	0	0.00	0	0	WI	Y	10	2508	20140519	0	I	 	 	 	0	   	 	                                         
A	10	2511	FLAMINGDO CO. LTD.            	17B, 221-226 GLOUCESTER RD.   	HONG KONG                     	                              	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	17888.00	11221	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	4	9	    	FLAMINGDO 	CD	0	0.00	0	0	XX	Y	10	2511	20210112	0	I	 	 	 	0	   	 	                                         
A	10	2512	KOPPERS INC.                  	50 KOPPERS LANE               	MONTGOMERY, PA  17752         	                              	                              	17752	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-14041.70	112724	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	-14041.70	300000	570	5471651	18	12	    	KOPPERS   	CD	0	0.00	0	0	PA	N	10	2512	20241127	0	F	 	N	 	0	   	 	                                         
A	10	2513	KOST USA INC.                 	1000 TENNESSEE AVENUE         	CINCINNATI, OH  45229         	                              	                              	45229	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	240.35	102809	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	513	5837070	37	3	    	KOST USA  	CD	0	0.00	0	0	OH	N	10	2513	20091028	0	I	 	 	 	0	   	 	                                         
A	10	2515	LEA MANUFACTURING             	P.O. BOX 1, TONGUE LANE       	INDUSTRIAL ESTATE             	FAIRFIELD, BUXTON, DERBYSHIRE 	SK17 71N                      	52170	7350	00000	0.00	0.00	0.00	0.00	0.00	0.00	-1730.40	31505	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	9	3	    	LEA MANUFA	  	0	0.00	0	0	XX	N	10	2515	20050315	0	I	 	 	 	0	   	 	                                         
A	10	2517	LEA MANUFACTURING             	P.O. BOX 1                    	TONGE LANE INDUSTRIAL ESTATE  	FAIRFIELD, BUXTON             	DERBYSHIRE SK17 7IN           	22170	7950	00000	0.00	0.00	0.00	0.00	0.00	0.00	-2294.16	20819	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	LEA MANUFA	CD	0	0.00	0	0	XX	N	10	2515	20190208	0	I	 	 	 	0	   	 	                                         
A	10	2518	MANUFACTURERS CHEMICAL L.P.   	P.O. BOX 2788                 	CLEVELAND, TN  37320          	                              	                              	37320	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	27876.80	52821	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	100000	423	4766518	4	3	    	MANUFACTUR	CD	0	0.00	0	0	TN	N	10	2518	20210528	0	I	N	 	 	0	   	 	                                         
A	10	2519	LEAMARK COMPANY               	P.O. BOX 3665                 	EDMOND, OK  73083             	                              	                              	73083	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	19591.20	32901	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	405	3406740	9	14	    	LEAMARK   	  	0	0.00	0	0	OK	N	10	2519	20010329	0	I	 	 	 	0	   	 	                                         
A	10	2520	LICTUS KEYSTONE COMPANY       	P.O. BOX 82                   	CLYMER, NY 14724              	                              	                              	14724	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	20379.60	111224	0.00	0.00	117402.00	Y	0.00	0.00	N	0.00	157339.75	200000	716	3556363	27	1	    	LICTUS KEY	D 	0	81712.20	241101	0	NY	Y	10	2520	20241112	20241101	I	 	 	 	161203879	   	 	                                         
A	10	2522	LEE HELMS INC.                	P.O. BOX 6100                 	CHESTERFIELD, MO  63006       	                              	                              	63006	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	128.30	21820	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	314	7310030	53	3	    	LEE HELMS 	D 	0	0.00	0	0	MO	N	10	2522	20200218	0	B	 	 	 	0	   	 	                                         
A	10	2523	LINDER OIL CO., INC.          	820 INDUSTRIAL PARKWAY        	OSSIAN, IN  46777             	                              	                              	46777	    	00000	415312.30	415312.30	0.00	0.00	0.00	0.00	39552.00	112724	0.00	218544.78	634253.71	Y	0.00	196767.52	N	0.00	804675.88	250000	260	6224680	29	3	    	LINDER    	CD	0	585734.47	241001	0	IN	N	10	2523	20241127	20241001	I	 	 	 	0	   	 	                                         
A	10	2525	LINER SHOES, INC.             	P.O. BOX 73248                	HOUSTON, TX 77273-3248        	                              	                              	77273	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	478.40	101613	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	281	9872399	18	9	    	LINER     	CD	0	0.00	0	0	TX	N	10	2525	20131016	0	I	 	 	 	0	   	 	                                         
